FID,X,Y,Aspect,DEM,DisToLinea,LineaDen,NDVI,Plan_Curva,Profile_Cu,Slope,Slope_Leng,STI,SPI,TPI,TWI,VRM,LULC_2015,habitat,GDP,DisFromRiv,DisFromRoa,target
944,109.92 ,32.47 ,301.7590027,842,182.4830017,0.362008,0.280428,-0.002093,-0.0010759,22.3738003,84.8527985,0.702234,36.2288017,-3.08108,5.40977,0.0006737,2,1400,213,3046.590088,3061.320068,0
945,109.92 ,32.48 ,329.5339966,1014,1209.339966,0.298537,0.291604,0.004588,0.0001359,18.1966,0,0.120753,-22.9451008,3.8108101,10.309,0.0030721,2,100,206,1489.77002,1451.52002,0
946,109.93 ,32.57 ,317.0700073,1282,937.2299805,0.188841,0.244386,-0.001645,-0.0016427,44.3862991,296.9849854,0.403527,102.5970001,-11.1892004,6.3304701,0.0050323,2,100,209,8291.349609,2294.560059,0
947,109.97 ,32.54 ,114.1460037,1089,394.5880127,0.234257,0.437189,0.0044021,-0.0008423,27.9090004,0,0.58131,-11.4735003,3.1891899,10.309,0.0019347,2,100,208,8020.390137,1432.790039,0
948,110.02 ,32.52 ,130.6009979,1124,1277.380005,0.301527,0.364251,-0.0009358,-0.0034219,24.7486,84.8527985,0.597379,-36.3773994,-8.8918896,11.4076004,0.006451,2,100,215,10067.90039,5977.529785,0
949,109.92 ,32.56 ,184.5140076,1427,1234.380005,0.205697,0.413876,0.0021738,-0.0011646,32.4280014,60,0.315907,143.9459991,-2.5945899,4.03018,0.0029027,2,100,217,7753.069824,1850.540039,0
950,109.96 ,32.54 ,156.8009949,982,247.3860016,0.362443,0.194013,0.0010062,-0.0003127,20.8463001,0,0.348482,-66.1252975,-0.837838,10.309,0.000638,1,300,266,6494.709961,1689.079956,0
951,110.08 ,32.50 ,267.7969971,1193,2089.26001,0.187089,0.393717,-0.0011846,-0.0008903,23.4440994,222.4259949,0.192255,2027.920044,-5.1621599,3.3465099,0.0013171,2,100,215,4784.319824,8824.540039,0
952,109.85 ,32.49 ,48.2397003,906,1380.329956,0.347484,0.272954,0.0010928,0.0019529,32.0304985,169.7059937,0.24951,105.8720016,4.8378401,5.3590398,0.0017959,2,100,206,1336.599976,1236.930054,0
953,109.96 ,32.48 ,59.0362015,946,810,0.229072,0.303707,-0.0105926,0.0007663,16.2539005,674.5579834,0.705645,2150.73999,-3.7297299,8.6702003,0.0021804,2,100,214,5039.02002,4749.479981,0
954,109.91 ,32.54 ,97.9072037,1010,1260.359985,0.185593,0.40815,0.0021494,-0.0004671,31.2057991,60,0.386647,-19.1966,2.6756799,11.4076004,0.0023446,2,100,208,4896.529785,1146.300049,0
955,110.05 ,32.51 ,315,987,729.9320068,0.346897,0.271257,-0.0180705,0.0016296,19.4712009,314.5580139,0.331845,537.3179932,-7.6756802,6.9535599,0.0124156,2,100,207,7440.240234,8856.660156,0
956,109.86 ,32.51 ,142.3059998,902,660,0.153277,0.406291,0.0033874,0.0000725,24.8621006,84.8527985,0,-24.9680996,4.4054098,11.4076004,0.0014745,2,100,215,1368.540039,1317.949951,0
957,110.11 ,32.61 ,223.6029968,1221,1412.869995,0.313283,0.391423,0.0038815,0.0006581,25.7959995,42.4263992,0.319074,46.8829002,5.7837801,4.3410401,0.0041706,2,100,210,10152.7002,12259.2002,0
958,109.88 ,32.47 ,329.0360107,771,180,0.332518,0.273679,0.003161,-0.0003091,25.9157009,127.2789993,0.369558,119.4169998,1.75676,4.7923698,0.0006053,2,100,206,1626.099976,1637.680054,0
959,110.11 ,32.50 ,288.4349976,1121,1826.310059,0.327157,0.316462,0.0049191,0.0005779,17.5484009,0,0.24567,-108.5490036,6.6216202,10.309,0.0058261,2,100,215,1906.829956,6185.100098,0
960,109.90 ,32.49 ,48.0127983,745,1060.660034,0.306472,0.273887,0.0060504,0.000288,12.6381998,114.8529968,0.528099,8.6373501,2.1351399,7.41889,0.0006908,2,100,206,635.6890259,763.6749878,0
961,110.09 ,32.45 ,233.1300049,1078,1868.689941,0.232485,0.405019,0.0192,0.0011656,4.7636399,0,0.48458,-584.8209839,0.594595,10.309,0.0069662,2,100,205,4821.049805,6549.899902,0
962,110.00 ,32.50 ,118.810997,1078,1699.180054,0.13123,0.411895,0.0060545,-0.001427,20.8279991,0,0.442172,-69.4700012,3.89189,10.309,0.002102,2,100,206,7989.299805,6378.439941,0
963,110.10 ,32.54 ,308.6600037,979,390,0.929237,0.343564,-0.0041265,0.0022348,23.1163998,42.4263992,0.106393,125.6429977,2.8378401,3.3552499,0.0021941,2,100,216,4207.919922,9986.94043,0
964,109.98 ,32.54 ,127.6940002,983,94.8683014,0.246084,0.356519,0.0000155,-0.0029101,24.8621006,169.7059937,0.869219,-41.6134987,-7.8648601,11.9183998,0.0032959,2,300,266,8119.859863,2176.810059,0
965,110.10 ,32.56 ,156.0379944,899,60,0.654258,0.114111,-0.0417304,-0.0003577,9.3218403,569.1170044,3.6329899,-303.723999,-15.4054003,14.8938999,0.0196685,2,1400,217,6290.919922,11565.59961,0
966,109.85 ,32.54 ,251.5650024,771,192.0939941,0.143394,0.356587,0.0028987,-0.0009562,22.8621006,294.8529968,0.319841,356.2770081,-2.05405,5.5318599,0.0015748,2,100,208,5590.069824,5542.939941,0
967,110.08 ,32.57 ,216.8699951,1070,361.2479858,0.51725,0.407557,0.0074667,-0.000128,9.4623203,0,0.453838,1.12686,-0.567568,6.68296,0.0004461,2,100,300,7965.439941,9797.150391,0
968,109.93 ,32.48 ,295.4630127,927,1194.359985,0.264156,0.292055,0.0019603,-0.0010663,21.1891994,0,0.952627,-31.0123997,-3.7837801,10.309,0.0012727,2,100,206,2160.209961,2096.780029,0
969,110.02 ,32.47 ,345.9639893,822,798.8120117,0.531769,0.289657,-0.0098282,0.0013816,11.6485996,609.4110107,0.136006,-27214.09961,-2.7837801,16.8514004,0.0036458,2,100,205,4897.450195,10056.5,0
970,109.84 ,32.51 ,293.1990051,712,1020.440002,0.230879,0.33134,0.0010062,-0.0003127,20.8463001,0,0,-66.1252975,1.5945899,10.309,0.0004676,2,100,207,2821.439941,2694.159912,0
971,109.86 ,32.52 ,270,845,930.4840088,0.149103,0.267992,0.0017544,0,32.3474007,150,0.385434,242.121994,3.02703,4.8964701,0.0010778,2,100,298,2932.340088,2830.189941,0
972,109.95 ,32.46 ,254.3580017,866,523.927002,0.451592,0.359816,-0.0043243,-0.0011304,23.3976994,210,0.798205,1448.439941,-5.7027001,3.6830399,0.004821,2,100,221,4990.560059,4893.959961,0
973,109.85 ,32.58 ,213.0240021,1242,2480.399902,0.124822,0.372241,-0.0026131,0.0003878,21.6809006,169.7059937,0.277365,-48.0919991,2.3783801,11.9183998,0.0034805,2,100,210,8969,8357.459961,0
974,110.11 ,32.46 ,325.4909973,968,342.053009,0.229599,0.210251,0.0044581,0.0002651,32.9115982,169.7059937,0.427378,2391.629883,3.43243,2.60618,0.0036885,2,100,296,4301.310059,4354.029785,0
975,109.96 ,32.55 ,170.9100037,1214,488.3649902,0.272233,0.414444,-0.0013761,0.0034956,22.8780994,30,0.502113,73.6167984,10.2973003,3.8898201,0.0131078,2,100,208,7341.729981,882.3259888,0
976,109.88 ,32.50 ,106.6989975,616,218.4029999,0.192345,0.232498,-0.0025776,-0.0011648,9.8709297,397.2789917,1.27833,272.6390076,-4.1891899,7.0831199,0.0012734,1,1400,214,84.8527985,30,0
977,110.00 ,32.51 ,346.4299927,1230,1604.650024,0.15385,0.174396,-0.0001569,0.0008537,26.4372005,30,0.180749,219.951004,6.8378401,2.79528,0.002186,2,100,215,8632.129883,6214.640137,0
978,109.87 ,32.51 ,115.8659973,916,720,0.0775192,0.357119,-0.0024476,-0.0014863,31.4347992,127.2789993,0.296308,3.97054,-7.02703,9.3153095,0.0042388,2,100,207,1597.060059,1548.709961,0
979,110.07 ,32.54 ,79.5084991,1241,1623.880005,0.535195,0.390433,-0.0044065,0.0023515,24.5911999,529.7059937,2.0171399,-505.2260132,-4.2432399,13.6412001,0.0027259,2,100,208,6630,8830.910156,0
980,109.99 ,32.51 ,345.9639893,1144,2173.5,0.160009,0.319521,-0.0015852,-0.0002149,11.6485996,187.279007,0.857758,-431.3469849,-3.51351,12.7068005,0.0042513,2,100,207,7843.720215,5516.899902,0
981,110.08 ,32.55 ,26.5650997,841,60,0.786814,0.268607,0.0029814,-0.0035261,4.2626901,72.4263992,4.05164,3729.179932,-8.4594603,6.7671399,0.0073635,1,100,266,6138.870117,10280.7002,0
982,109.90 ,32.50 ,234.4620056,711,295.4660034,0.188817,0.351179,-0.0003142,-0.0021117,8.1590099,0,0.947345,-95.2806015,-5.4864898,10.309,0.0046557,2,100,264,488.3649902,349.8569946,0
983,109.99 ,32.47 ,117.4079971,1176,1752.369995,0.203182,0.393563,-0.0041991,0.0003277,26.8803005,229.7059937,0,-2183.219971,-4.8648601,12.8739004,0.0018451,2,100,205,6654.660156,7487.330078,0
984,109.87 ,32.58 ,111.038002,1281,1006.229981,0.0943301,0.389835,0.0024857,-0.0000321,24.9044991,0,0.542545,-6.9692402,3.8378401,10.309,0.0014195,2,1400,209,9181.080078,6784.25,0
985,110.10 ,32.57 ,196.1889954,1091,865.8519897,0.682578,0.446171,0.0000733,-0.0007858,28.2803001,294.8529968,0.67108,2.31497,-2.94595,11.0929003,0.0005241,2,100,299,7370.790039,11555.59961,0
986,110.03 ,32.50 ,58.671299,895,218.4029999,0.45611,0.327533,-0.0043816,-0.0031476,24.1688004,157.279007,0.504274,-475.3210144,-11.7838001,12.7068005,0.0094391,2,100,206,8154.370117,8158.509766,0
987,110.06 ,32.50 ,257.1960144,923,751.7979736,0.456286,0.325123,-0.0090216,-0.0013184,20.6070995,174.8529968,0.672062,-1905.060059,-7.97297,12.7938995,0.0055233,2,100,206,6754.330078,10408.2998,0
988,110.06 ,32.53 ,270,1265,1370.839966,0.526745,0.274218,0.0166667,0.0010821,7.5946398,0,0.234796,113.0739975,6.7837801,2.0743501,0.0050403,2,100,232,6337.459961,9028.75,0
989,109.90 ,32.45 ,110.7720032,777,351.1409912,0.423177,0.358858,-0.0015283,-0.001004,27.3360004,169.7059937,0.344958,-368.368988,-2.1351399,12.5061998,0.0011636,2,1400,213,4417.75,3034.01001,0
990,109.93 ,32.49 ,26.5650997,739,0,0.210376,0.185493,0.0079505,-0.0046398,18.5419998,0,1.9241199,-9.5297403,-9.4594603,10.309,0.0116165,2,1400,206,2040.219971,1772.290039,0
991,109.95 ,32.54 ,118.3010025,1359,1288.599976,0.455137,0.38975,-0.005613,0.0012647,13.8247004,259.7059937,0.0318765,1485.75,5.97297,5.0439,0.0020887,2,100,265,5785.649902,1447.790039,0
992,110.09 ,32.52 ,23.6294003,868,94.8683014,0.434254,0.305047,0.0040051,-0.0015236,16.2287006,114.8529968,0.257049,68.8307037,-1.91892,5.3433299,0.0017598,2,300,216,3650.889893,8720.459961,0
993,110.06 ,32.50 ,272.4899902,968,1166.920044,0.427502,0.304507,0.0069773,0.000534,20.9916,60,0.125175,-140.0330048,6.7027001,11.4076004,0.0036652,2,100,215,6495.540039,10470.2002,0
994,110.08 ,32.58 ,316.3320007,1388,1082.079956,0.51094,0.168271,0.0047513,0.0002621,26.8803005,42.4263992,0.402948,-335.8800049,7.10811,11.0021,0.0048559,2,100,218,9058.30957,10375.7998,0
995,109.96 ,32.56 ,307.5690002,1077,276.5859985,0.182041,0.248891,0.0032412,-0.0004464,28.6658001,254.5579987,0.326837,86.6695023,4.2162199,6.23211,0.0015366,2,100,208,8436.139648,241.8679962,0
996,110.09 ,32.60 ,129.8059998,1104,371.07901,0.302169,0.365238,0.0016792,-0.0018771,21.3313007,169.7059937,0.498642,-116.387001,-3.1351399,11.9183998,0.0018781,2,1400,210,8932.650391,11713.5,0
997,109.93 ,32.50 ,267.7090149,798,976.7290039,0.30391,0.288384,0.0010577,-0.0012204,22.6361008,150,0.742314,135.4170074,-3.6216199,5.47756,0.0029781,2,100,215,2451.199951,1756.469971,0
998,110.08 ,32.58 ,251.0299988,1316,840,0.677081,0.223294,-0.0004285,-0.001676,29.4214001,229.7059937,0.685704,731.697998,-3.8648601,5.00282,0.0019771,2,100,218,8372.370117,10278.2002,0
999,110.08 ,32.45 ,270,994,2334.030029,0.269706,0.27908,0,-0.0018391,20.1362991,222.4259949,0.930181,822.0770264,-5.5135102,4.2494402,0.0032344,2,100,206,3854.149902,7380.060059,0
1000,109.87 ,32.55 ,308.6600037,1000,582.4949951,0.0981521,0.288746,0.0035044,0.0006235,28.0841007,84.8527985,0.229928,-17.3306999,8.7297297,11.4076004,0.0031095,2,100,208,5785.649902,5175.759766,0
1001,110.03 ,32.46 ,6.3401899,994,831.9249878,0.606921,0.311827,0.0021548,0.0007598,8.5824804,0,0.554423,-33.6239014,3.97297,10.309,0.0089012,2,100,205,3168.659912,11700.2002,0
1002,109.87 ,32.47 ,-9999,744,108.1669998,0.445827,0.219799,0,0,0,0,0.370408,0,1.3783799,10.309,0.0003218,1,1400,206,1591.130005,1529.709961,0
1003,110.05 ,32.49 ,360,709,108.1669998,0.708179,0.280705,-0.0666667,-0.0005553,0.954841,0,0.426224,890.0570068,-5.3513498,6.1001501,0.0023182,1,1400,206,6435.75,10487.5,0
1004,110.06 ,32.45 ,235.6199951,971,902.4970093,0.516397,0.33297,0.0006502,-0.0011073,20.9916,72.4263992,0.338163,-140.0330048,0.513514,11.4076004,0.0036768,2,100,205,3019.439941,9224.110352,0
1005,109.87 ,32.46 ,180,723,840,0.432925,0.153998,-0.0047619,-0.0010262,13.1339998,120,0.121122,95.6492004,-3.45946,5.4605799,0.0009016,1,1400,205,1276.319946,1356.650024,0
1006,109.95 ,32.46 ,125.8379974,957,785.1749878,0.37563,0.422987,-0.0011511,0.0008096,20.3075008,42.4263992,0.351545,529.4140015,0.162162,1.9169199,0.0005123,2,100,221,5199.359863,5070,0
1007,109.87 ,32.53 ,152.0209961,1029,1679.199951,0.0625892,0.426882,-0.0015217,0.0023188,31.1287003,157.279007,1.05831,-44.3064003,3.45946,11.9183998,0.0023261,2,100,208,3140.840088,3058.530029,0
1008,109.94 ,32.48 ,336.3710022,915,977.1900024,0.236919,0.217578,-0.0119151,-0.0003724,16.2287006,771.8380127,0.74172,5179.509766,-7.1351399,9.6641502,0.0072872,2,100,205,3005.100098,2870.77002,0
1009,110.03 ,32.54 ,109.2900009,1339,874.6430054,0.221307,0.427055,0.0037068,0.0002998,19.4512005,0,0.7852,20.5965996,5.6486502,3.7772701,0.0019906,2,100,249,9707.080078,5717.660156,0
1010,110.11 ,32.60 ,253.3009949,1065,342.053009,0.309025,0.313847,0.0007909,-0.0021039,19.1884003,174.8529968,0.762495,63.4425011,-4.94595,6.2357798,0.0021839,2,100,210,10028.5,11583.59961,0
1011,109.86 ,32.46 ,300.256012,587,228.4730072,0.425562,0.34751,0.0011686,-0.0017913,13.0366001,42.4263992,0.484119,30.4936008,-2.1891899,4.7711701,0.0007543,2,1400,296,270,295.4660034,0
1012,109.97 ,32.45 ,97.853302,796,1442.5,0.324282,0.377206,0.0041826,0.0005351,26.0081997,120,0.568358,179.7740021,4.3513498,4.8295698,0.0015539,2,1400,213,6725.350098,7827.700195,0
1013,109.97 ,32.46 ,259.2160034,949,597.7459717,0.307252,0.293416,0.0043537,0.0010253,19.6105995,30,0.0398155,57.1474991,7.5405402,4.1430502,0.0039583,2,100,295,6434.350098,6300,0
1014,110.08 ,32.45 ,135,1006,1716.040039,0.231094,0.433478,0.0044194,-0.0013653,20.6625996,84.8527985,0.418597,-364.1570129,3.05405,11.4076004,0.0021131,2,100,206,4548.240234,6570.27002,0
1015,109.88 ,32.45 ,354.8059998,656,666.1079712,0.448377,0.25453,-0.0008658,-0.001573,20.2126007,120,0.432859,711.7130127,-5.5945902,3.4535999,0.0043523,2,100,205,2507.110107,1761.849976,0
1016,109.90 ,32.51 ,214.3800049,797,1033.150024,0.209968,0.351739,-0.0002759,0.0009904,20.9916,169.7059937,0.0084997,-233.3880005,5.7837801,11.9183998,0.0029962,2,300,206,1282.650024,1050.430054,0
1017,110.07 ,32.56 ,74.4758987,1135,416.7730103,0.461184,0.359891,0.0038447,0.0013759,17.2943993,0,0.117451,-1911.979981,13.4323997,10.309,0.0072814,2,100,217,7615.810059,8883.240234,0
1018,110.07 ,32.46 ,288.4349976,1045,1279.140015,0.368306,0.31425,-0.0024596,-0.0007785,25.3768997,204.8529968,0.953353,52.3246994,-4.3783798,6.7367501,0.0015241,2,100,206,4338.5,8182.140137,0
1019,109.98 ,32.52 ,43.7270012,988,684.1049805,0.191686,0.339144,-0.0015467,0.0001826,27.9442005,84.8527985,0.451344,-30.8398991,-0.594595,11.4076004,0.0006393,2,100,207,6886.160156,4358.370117,0
1020,109.96 ,32.53 ,225,1012,361.2479858,0.302094,0.340639,-0.0066291,-0.0006826,20.6625996,114.8529968,0,-606.9279785,-4.02703,11.9183998,0.0023549,2,300,265,6336.180176,2724.060059,0
1021,110.07 ,32.50 ,110.5559998,1162,1727.540039,0.318838,0.404818,-0.0029572,0.0048708,23.1322002,0,0.628839,65.4545975,9.3783798,2.6210401,0.0170063,2,100,215,5736.910156,9619.950195,0
1022,109.95 ,32.48 ,72.552803,1028,725.6030273,0.213728,0.290769,0.0021114,0.0005782,31.4442997,72.4263992,0.347237,2.55496,8.0810804,8.0615797,0.0035813,2,100,206,3899.189941,3623.050049,0
1023,109.93 ,32.54 ,251.5650024,840,192.0939941,0.270272,0.333268,0.0021082,0.0003852,17.5484009,0,0.279724,-108.5490036,3.1891899,10.309,0.0010537,2,1400,208,5188.700195,240,0
1024,110.09 ,32.57 ,123.2750015,1196,1116.469971,0.643503,0.413375,0.0014077,-0.0002052,32.5346985,212.1320038,0.408092,370.7099915,3.54054,4.47049,0.0006483,2,100,209,7620.77002,10552.40039,0
1025,110.05 ,32.48 ,24.4440002,893,510,0.635121,0.311809,-0.0041947,0.0039362,11.3862,0,0.0191448,-72.8606033,6.8378401,10.309,0.0065103,2,100,206,5745.759766,10306.09961,0
1026,109.88 ,32.59 ,346.7590027,1409,1447.790039,0.0882543,0.360343,0.0006884,0.0032649,16.2287006,0,0.388879,17.2077007,10.7838001,3.9570401,0.0161207,2,100,218,8815.969727,6940.970215,0
1027,109.90 ,32.52 ,209.7449951,809,1154.119995,0.214987,0.345691,-0.0055339,0.0023402,15.0424004,42.4263992,0.824633,-47.1064987,1.3513499,11.0021,0.0031863,2,100,207,2371.709961,1654.359985,0
1028,109.97 ,32.51 ,256.8659973,949,366.196991,0.206952,0.326021,-0.0011539,0.0008082,27.1774006,132.4259949,0.677322,-351.0280151,-0.0810811,12.1007004,0.0004409,2,100,207,5874.560059,4624.379883,0
1029,110.00 ,32.48 ,218.2899933,1136,1416.050049,0.280208,0.426683,-0.0083559,0.0026887,21.9720001,42.4263992,0.351729,-1.1507601,3.6216199,11.0021,0.0037972,2,100,214,6211.160156,8538.679688,0
1030,110.11 ,32.57 ,82.146698,1104,361.2479858,0.549037,0.340475,0.0052269,0.0017783,26.0081997,30,0.154197,71.9097977,11.2702999,3.91328,0.0094625,2,100,299,6185.529785,11044.2998,0
1031,109.93 ,32.52 ,350.5379944,738,335.4100037,0.394715,0.149233,-0.0010368,-0.0008481,11.4617996,330,0,-715.3179932,-3.5945899,12.7938995,0.0015079,1,1400,206,3418.550049,1455.229981,0
1032,109.88 ,32.55 ,55.6197014,865,942.0189819,0.0900937,0.358621,0.0016255,-0.0014118,20.9916,42.4263992,0.325863,-93.3553009,-3.3783801,11.0021,0.0018251,2,100,208,5731.490234,4553.680176,0
1033,109.88 ,32.54 ,309.2890015,1171,2052.320068,0.0342683,0.191525,-0.0011649,-0.0001534,35.3988991,127.2789993,0.258671,134.2420044,-2.51351,4.6753402,0.0003127,2,100,216,5013.229981,3501.27002,0
1034,109.96 ,32.50 ,197.6499939,1143,1481.890015,0.273674,0.40142,0.0084896,0.0005059,21.0457001,0,0.950739,-41.5485992,7.1891899,10.309,0.0047993,2,100,206,4813.479981,4291.680176,0
1035,110.01 ,32.50 ,120.1409988,1086,563.6489868,0.326477,0.312392,-0.0030161,-0.0006173,30.8561001,127.2789993,0.278999,-75.199501,-4.97297,11.6952,0.0032609,2,100,297,8237.719727,7530.060059,0
1036,109.93 ,32.53 ,242.2409973,969,891.9639893,0.401578,0.407731,0.0041422,-0.0017009,19.6896992,127.2789993,0.4462,133.9069977,0.783784,4.6778402,0.0014077,2,100,208,4387.899902,961.8729858,0
1037,109.89 ,32.59 ,152.526001,1328,1784.430054,0.104145,0.402295,-0.0040137,-0.0002501,25.1562996,397.2789917,1.8958499,36.0802002,-4.7297301,11.0803003,0.001882,2,100,218,9096.139648,6180.290039,0
1038,109.85 ,32.45 ,25.4633007,623,318.9039917,0.373272,0.251906,-0.0019603,0.0010663,21.1891994,42.4263992,1.03802,-62.0247002,3.08108,11.0021,0.0010784,1,1400,205,818.8410034,189.7369995,1
1039,110.06 ,32.57 ,175.9140015,1176,426.3800049,0.456401,0.414194,-0.0023749,-0.0008257,25.0727997,330,0.545544,-21.6021004,-3.05405,12.7938995,0.0008102,2,100,234,8930.780273,8047.890137,1
1040,110.10 ,32.60 ,324.4620056,1098,324.5,0.371538,0.217231,0.0016582,-0.0022756,23.2733002,84.8527985,0.892704,303.1239929,-5.4594598,3.28548,0.0065923,2,100,210,9458.900391,12251.5,1
1041,110.11 ,32.56 ,263.6600037,881,90,0.530916,0.272054,0.0018704,-0.0006402,24.3596001,210,0.572838,-234.2079926,0.918919,12.3884001,0.0011074,2,300,299,5749.759766,10356.2998,1
1042,110.11 ,32.56 ,287.3540039,837,30,0.576082,0.287983,0.0009553,-0.0010943,29.1951008,132.4259949,1.25451,197.2960052,-3.8648601,4.7365599,0.0012149,2,100,299,5436.049805,10469.09961,1
1043,110.08 ,32.53 ,165.9640045,847,0,0.477237,0.271746,0,0,22.4069004,30,0.201685,26.4871998,1.7027,4.9120302,0.0001747,1,1400,298,4234.569824,9689.019531,1
1044,109.90 ,32.58 ,203.9620056,921,90,0.107596,0.333905,0.0009072,-0.0040673,18.1748009,314.5580139,0.330479,-216.022995,-7.8648601,12.5061998,0.0087055,1,1400,300,8603.459961,4104.740234,1
1045,109.87 ,32.49 ,180,631,480,0.270717,0.254926,-0.0190476,-0.002722,6.6544299,42.4263992,0,245.253006,-9.1081104,7.3891501,0.0104102,2,100,264,641.3270264,655.210022,1
1046,109.88 ,32.57 ,150.6419983,851,258.0700073,0.117062,0.239913,0.0029419,-0.0012728,17.0119991,296.9849854,0.073708,878.1749878,-1,4.1834302,0.004045,1,100,209,7860.060059,4891.470215,1
1047,110.04 ,32.52 ,121.3290024,877,84.8527985,0.273511,0.194489,0.0017451,-0.0018604,24.1688004,264.8529968,0.349256,-388.8989868,-3.8648601,12.5061998,0.0017683,1,1400,216,8080.700195,7899.120117,1
1048,110.04 ,32.51 ,95.4403,812,120,0.398934,0.395946,0.0008238,-0.0025754,19.3708,150,0.312701,103.3690033,-5.5405402,5.7476101,0.0042559,2,300,215,8344.370117,8570.549805,1
1049,110.01 ,32.48 ,326.3099976,801,234.3070068,0.423553,0.281555,-0.0142231,-0.0008076,3.43891,514.2639771,8.6269102,1489.109985,-6.2432399,9.6716499,0.0042304,2,1400,206,6594.680176,9112.94043,1
1050,110.03 ,32.47 ,63.4348984,675,67.0820007,0.615405,0.179647,-0.0178885,-0.0009979,2.1343,42.4263992,0.781438,-1376.930054,-5.3243198,13.6761999,0.0023194,1,1400,214,4300.160156,11252,1
1051,109.85 ,32.55 ,153.4349976,872,1025.280029,0.129982,0.357709,0,0,20.4393005,356.9849854,0.13974,-17398,-0.702703,12.7068005,0.000044,2,1400,209,6468.390137,6426.52002,1
1052,109.85 ,32.55 ,133.0249939,850,789.177002,0.160223,0.287247,-0.0039978,0.0006875,18.8792,381.8380127,0,8.9021196,-1.21622,9.2212801,0.0006722,1,1400,217,6428.830078,6403.229981,1
1053,109.85 ,32.45 ,175.2359924,559,216.3329926,0.408267,0.184251,-0.0021,-0.0011736,11.3480997,360,0,-1060.030029,-2.97297,12.8739004,0.0009622,1,1400,297,180,174.9290009,1
1054,109.84 ,32.46 ,190.6199951,625,300,0.398442,0.214978,-0.0027199,0.000164,15.1796999,420,1.5242701,-262.6109924,-1.56757,13.0170002,0.0002712,1,1400,297,342.053009,516.1400146,1
1055,109.85 ,32.47 ,98.7462006,647,84.8527985,0.422195,0.343795,-0.0000586,-0.0008338,23.6742001,330,0.26606,-3194.590088,-4.4324298,12.7938995,0.0010705,1,300,206,450,295.4660034,1
1056,109.87 ,32.47 ,348.6900024,676,391.1520081,0.382246,0.244902,0.0028286,0.0001269,18.7747002,162.4259949,0.486907,-13.5037003,0.108108,12.1007004,0.000608,2,100,206,1018.229981,1008.460022,1
1057,109.87 ,32.48 ,99.4623032,683,123.6930008,0.309185,0.324874,-0.0099232,-0.0012438,11.4617996,187.279007,0.565935,-953.757019,-4.4054098,13.0815001,0.00141,2,300,206,700.3569946,726.2230225,1
